l2_tenant_id,order_id,user_id,product_id,category,quantity,amount,order_time,channel
loom_fashion,ORD-LOOM-001049,loom_fashion_user_0016,LF-FA02,fashion,3,7548.66,2025-07-30 02:05:00,shopee
nest_home,ORD-NEST-001463,nest_home_user_0151,NH-HO02,home,2,5872.68,2025-05-29 21:06:00,shopee
loom_fashion,ORD-LOOM-001019,loom_fashion_user_0017,LF-FA01,fashion,3,2314.77,2025-10-23 10:35:00,shopee
loom_fashion,ORD-LOOM-001125,loom_fashion_user_0092,LF-FA01,fashion,1,2584.84,2025-05-16 20:04:00,website
loom_fashion,ORD-LOOM-001324,loom_fashion_user_0196,LF-FA02,fashion,1,743.53,2026-03-02 13:09:00,website
nest_home,ORD-NEST-001380,nest_home_user_0098,NH-FA01,fashion,1,3663.18,2025-10-06 02:36:00,website
nest_home,ORD-NEST-001716,nest_home_user_0036,NH-HO04,home,1,5514.6,2025-07-01 20:51:00,shopee
nest_home,ORD-NEST-001675,nest_home_user_0147,NH-HO02,home,1,3618.86,2025-09-15 02:38:00,instagram
loom_fashion,ORD-LOOM-000980,loom_fashion_user_0022,LF-FA04,fashion,1,2275.75,2025-12-17 20:29:00,website
nest_home,ORD-NEST-001777,nest_home_user_0060,NH-HO03,home,3,2822.7,2025-11-18 19:30:00,instagram
nest_home,ORD-NEST-001600,nest_home_user_0072,NH-HO01,home,3,14539.83,2025-03-27 20:53:00,instagram
aura_beauty,ORD-AURA-000155,aura_beauty_user_0018,AB-SK03,skincare,1,3248.91,2026-02-07 18:13:00,instagram
loom_fashion,ORD-LOOM-001057,loom_fashion_user_0116,LF-FA01,fashion,1,2481.4,2025-10-21 09:36:00,shopee
aura_beauty,ORD-AURA-000671,aura_beauty_user_0108,AB-BE01,beauty,1,918.05,2025-09-10 06:21:00,shopee
loom_fashion,ORD-LOOM-001319,loom_fashion_user_0122,LF-FA01,fashion,1,4953.85,2025-01-09 11:35:00,website
aura_beauty,ORD-AURA-000478,aura_beauty_user_0104,AB-SK04,skincare,3,6577.56,2025-01-20 05:17:00,website
aura_beauty,ORD-AURA-000278,aura_beauty_user_0041,AB-SK04,skincare,1,2393.39,2025-03-12 00:35:00,shopee
loom_fashion,ORD-LOOM-001001,loom_fashion_user_0194,LF-FA04,fashion,2,3683.56,2025-11-04 13:05:00,shopee
nest_home,ORD-NEST-001458,nest_home_user_0125,NH-FA02,fashion,3,6122.43,2026-04-25 00:51:00,instagram
nest_home,ORD-NEST-001510,nest_home_user_0004,NH-HO04,home,2,8673.38,2026-04-19 07:08:00,shopee
aura_beauty,ORD-AURA-000183,aura_beauty_user_0177,AB-SK01,skincare,2,1953.96,2026-05-01 19:29:00,shopee
aura_beauty,ORD-AURA-000384,aura_beauty_user_0084,AB-SK03,skincare,3,9308.85,2025-07-08 14:31:00,instagram
aura_beauty,ORD-AURA-000406,aura_beauty_user_0196,AB-SK02,skincare,1,1990.7,2025-07-20 18:40:00,instagram
nest_home,ORD-NEST-001787,nest_home_user_0149,NH-HO01,home,3,2700.72,2026-01-27 07:23:00,instagram
loom_fashion,ORD-LOOM-000816,loom_fashion_user_0038,LF-BE01,beauty,2,7244.52,2025-07-19 15:16:00,shopee
aura_beauty,ORD-AURA-000610,aura_beauty_user_0169,GEN-FA01,fashion,3,5696.28,2025-03-02 02:30:00,website
loom_fashion,ORD-LOOM-000866,loom_fashion_user_0118,LF-FA01,fashion,1,2748.27,2025-06-06 05:45:00,website
nest_home,ORD-NEST-001755,nest_home_user_0033,NH-HO01,home,2,6002.98,2026-03-02 18:12:00,website
aura_beauty,ORD-AURA-000211,aura_beauty_user_0038,AB-SK03,skincare,1,2832.75,2025-11-29 10:50:00,website
loom_fashion,ORD-LOOM-001100,loom_fashion_user_0027,LF-FA01,fashion,2,5817.68,2025-10-28 06:06:00,website
aura_beauty,ORD-AURA-000094,aura_beauty_user_0060,AB-SK03,skincare,2,4907.28,2025-05-19 09:16:00,website
loom_fashion,ORD-LOOM-001281,loom_fashion_user_0061,LF-FA03,fashion,3,12093.27,2025-09-28 19:23:00,shopee
loom_fashion,ORD-LOOM-001276,loom_fashion_user_0060,LF-FA01,fashion,2,4874.6,2025-06-06 22:40:00,website
aura_beauty,ORD-AURA-000095,aura_beauty_user_0050,AB-BE02,beauty,1,2564.95,2026-01-26 22:11:00,website
nest_home,ORD-NEST-001387,nest_home_user_0009,NH-HO01,home,1,3882.7,2025-11-20 19:54:00,website
nest_home,ORD-NEST-001864,nest_home_user_0165,NH-FA02,fashion,2,6588.14,2026-01-27 13:23:00,shopee
loom_fashion,ORD-LOOM-000931,loom_fashion_user_0134,LF-FA05,fashion,3,3309.81,2025-02-09 21:48:00,shopee
aura_beauty,ORD-AURA-000435,aura_beauty_user_0044,AB-BE01,beauty,2,1679.5,2026-04-28 14:03:00,instagram
loom_fashion,ORD-LOOM-001282,loom_fashion_user_0155,LF-FA04,fashion,1,4496.06,2025-03-08 20:47:00,website
loom_fashion,ORD-LOOM-001201,loom_fashion_user_0189,LF-FA03,fashion,1,3408.9,2026-03-24 01:51:00,shopee
aura_beauty,ORD-AURA-000672,aura_beauty_user_0021,AB-BE02,beauty,2,3577.02,2026-02-10 01:21:00,website
nest_home,ORD-NEST-001409,nest_home_user_0138,NH-HO02,home,1,1408.51,2026-04-07 11:52:00,website
aura_beauty,ORD-AURA-000404,aura_beauty_user_0107,GEN-FA02,fashion,3,3887.16,2025-12-31 16:49:00,shopee
loom_fashion,ORD-LOOM-001266,loom_fashion_user_0092,GEN-HO02,home,1,1290.06,2026-01-18 13:00:00,website
nest_home,ORD-NEST-001909,nest_home_user_0018,NH-HO02,home,2,11033.64,2025-01-31 11:06:00,shopee
loom_fashion,ORD-LOOM-001190,loom_fashion_user_0044,LF-BE02,beauty,3,7434.75,2025-05-28 23:27:00,website
aura_beauty,ORD-AURA-000186,aura_beauty_user_0038,AB-BE02,beauty,2,5043.68,2026-02-24 20:52:00,website
nest_home,ORD-NEST-001874,nest_home_user_0072,NH-HO04,home,1,3365.15,2025-11-18 15:44:00,instagram
aura_beauty,ORD-AURA-000175,aura_beauty_user_0022,AB-SK03,skincare,3,4203.33,2026-04-28 18:38:00,website
aura_beauty,ORD-AURA-000177,aura_beauty_user_0029,AB-SK03,skincare,1,2598.5,2025-02-28 11:27:00,shopee
aura_beauty,ORD-AURA-000607,aura_beauty_user_0176,AB-BE01,beauty,3,7000.44,2025-05-16 05:46:00,shopee
aura_beauty,ORD-AURA-000126,aura_beauty_user_0127,AB-SK04,skincare,2,6495.56,2026-02-10 20:09:00,website
nest_home,ORD-NEST-001499,nest_home_user_0142,NH-HO03,home,1,2741.34,2025-06-04 11:49:00,shopee
aura_beauty,ORD-AURA-000598,aura_beauty_user_0020,AB-SK02,skincare,2,4633.74,2025-07-07 18:41:00,instagram
loom_fashion,ORD-LOOM-000810,loom_fashion_user_0034,LF-FA02,fashion,3,3059.22,2026-02-06 08:16:00,shopee
nest_home,ORD-NEST-001962,nest_home_user_0029,GEN-BE01,beauty,3,7476.39,2026-02-26 13:56:00,instagram
nest_home,ORD-NEST-001837,nest_home_user_0098,NH-FA02,fashion,1,3415.22,2025-11-10 00:02:00,website
aura_beauty,ORD-AURA-000240,aura_beauty_user_0033,AB-SK04,skincare,3,4924.26,2025-07-29 18:04:00,shopee
nest_home,ORD-NEST-001840,nest_home_user_0053,NH-HO03,home,2,7984.34,2025-12-30 20:19:00,instagram
loom_fashion,ORD-LOOM-000738,loom_fashion_user_0189,LF-FA04,fashion,1,2524.21,2026-02-02 01:38:00,shopee
aura_beauty,ORD-AURA-000604,aura_beauty_user_0047,AB-BE01,beauty,3,2722.29,2025-03-27 08:59:00,instagram
aura_beauty,ORD-AURA-000637,aura_beauty_user_0170,AB-BE02,beauty,1,2665.23,2025-03-03 02:43:00,shopee
aura_beauty,ORD-AURA-000307,aura_beauty_user_0098,AB-BE02,beauty,3,5631.96,2025-06-26 20:42:00,instagram
loom_fashion,ORD-LOOM-000877,loom_fashion_user_0161,LF-FA01,fashion,3,3974.16,2025-03-19 06:33:00,website
aura_beauty,ORD-AURA-000022,aura_beauty_user_0055,AB-SK04,skincare,3,2874.66,2025-09-28 19:27:00,instagram
aura_beauty,ORD-AURA-000627,aura_beauty_user_0150,AB-BE01,beauty,3,3870.54,2026-03-01 17:58:00,shopee
aura_beauty,ORD-AURA-000294,aura_beauty_user_0015,AB-SK02,skincare,3,6362.19,2025-02-16 16:28:00,shopee
loom_fashion,ORD-LOOM-001221,loom_fashion_user_0083,LF-FA02,fashion,3,13089.96,2025-07-21 03:08:00,website
aura_beauty,ORD-AURA-000078,aura_beauty_user_0193,AB-SK02,skincare,2,2815.92,2026-01-25 12:17:00,shopee
nest_home,ORD-NEST-001742,nest_home_user_0107,NH-FA01,fashion,2,8620.66,2025-07-03 23:20:00,website
nest_home,ORD-NEST-001478,nest_home_user_0007,NH-FA02,fashion,3,14008.8,2025-04-09 02:37:00,instagram
aura_beauty,ORD-AURA-000454,aura_beauty_user_0089,AB-BE01,beauty,2,1780.26,2026-01-17 02:15:00,shopee
loom_fashion,ORD-LOOM-000705,loom_fashion_user_0025,LF-BE01,beauty,2,8464.56,2025-12-20 22:36:00,shopee
nest_home,ORD-NEST-001680,nest_home_user_0029,NH-HO04,home,1,4606.66,2025-08-25 16:41:00,instagram
nest_home,ORD-NEST-001706,nest_home_user_0127,NH-HO04,home,1,1728.48,2025-07-28 19:17:00,instagram
nest_home,ORD-NEST-001718,nest_home_user_0056,NH-HO04,home,2,4237.88,2025-10-14 23:12:00,instagram
nest_home,ORD-NEST-001985,nest_home_user_0180,NH-HO01,home,2,5800.78,2025-05-23 13:35:00,shopee
loom_fashion,ORD-LOOM-001283,loom_fashion_user_0140,LF-FA02,fashion,1,3712.99,2026-04-19 03:04:00,shopee
aura_beauty,ORD-AURA-000450,aura_beauty_user_0041,GEN-FA02,fashion,3,2339.91,2025-06-04 10:08:00,instagram
aura_beauty,ORD-AURA-000463,aura_beauty_user_0147,AB-BE03,beauty,2,2652.14,2025-02-19 01:25:00,instagram
nest_home,ORD-NEST-001683,nest_home_user_0102,NH-HO01,home,2,5876.28,2026-01-07 01:18:00,instagram
aura_beauty,ORD-AURA-000690,aura_beauty_user_0126,AB-SK02,skincare,1,587.48,2025-11-25 12:42:00,instagram
loom_fashion,ORD-LOOM-001296,loom_fashion_user_0200,LF-FA03,fashion,1,1788.19,2025-01-09 17:42:00,website
loom_fashion,ORD-LOOM-001317,loom_fashion_user_0059,LF-FA05,fashion,2,6002.46,2025-09-10 17:34:00,shopee
aura_beauty,ORD-AURA-000059,aura_beauty_user_0174,AB-SK03,skincare,3,2558.97,2025-08-04 21:24:00,instagram
loom_fashion,ORD-LOOM-000977,loom_fashion_user_0049,LF-BE02,beauty,3,8429.7,2025-04-25 22:13:00,shopee
aura_beauty,ORD-AURA-000161,aura_beauty_user_0176,AB-BE01,beauty,1,3276.07,2026-03-10 12:27:00,website
aura_beauty,ORD-AURA-000181,aura_beauty_user_0005,AB-SK03,skincare,1,1603.25,2026-01-15 01:27:00,shopee
loom_fashion,ORD-LOOM-001086,loom_fashion_user_0151,LF-FA05,fashion,3,10852.29,2025-10-17 05:04:00,website
aura_beauty,ORD-AURA-000328,aura_beauty_user_0104,AB-SK01,skincare,3,9770.55,2025-11-29 01:05:00,shopee
aura_beauty,ORD-AURA-000310,aura_beauty_user_0053,AB-SK04,skincare,3,5918.73,2025-07-18 07:16:00,shopee
nest_home,ORD-NEST-001437,nest_home_user_0097,NH-FA02,fashion,2,2977.02,2025-02-15 06:58:00,instagram
nest_home,ORD-NEST-001693,nest_home_user_0123,NH-HO03,home,2,8414.68,2026-01-17 16:25:00,instagram
nest_home,ORD-NEST-001615,nest_home_user_0119,NH-HO03,home,2,6799.04,2025-12-23 02:36:00,website
nest_home,ORD-NEST-001866,nest_home_user_0099,NH-HO02,home,1,2182.3,2026-04-01 05:42:00,instagram
nest_home,ORD-NEST-001356,nest_home_user_0110,NH-FA01,fashion,3,15345.96,2025-04-05 01:05:00,shopee
nest_home,ORD-NEST-001964,nest_home_user_0102,NH-HO03,home,2,2032.92,2026-01-10 11:35:00,instagram
loom_fashion,ORD-LOOM-000861,loom_fashion_user_0187,LF-BE01,beauty,3,8163.81,2025-08-25 08:00:00,shopee
loom_fashion,ORD-LOOM-000899,loom_fashion_user_0077,LF-FA04,fashion,1,805.14,2025-01-02 04:16:00,shopee
loom_fashion,ORD-LOOM-001157,loom_fashion_user_0064,LF-FA05,fashion,1,898.77,2025-07-13 06:59:00,shopee
aura_beauty,ORD-AURA-000429,aura_beauty_user_0181,AB-SK01,skincare,1,937.33,2025-12-18 09:52:00,instagram
nest_home,ORD-NEST-001857,nest_home_user_0175,NH-HO03,home,3,10957.08,2025-08-19 23:15:00,shopee
aura_beauty,ORD-AURA-000166,aura_beauty_user_0122,AB-SK03,skincare,3,3623.55,2025-03-20 21:59:00,website
loom_fashion,ORD-LOOM-001291,loom_fashion_user_0058,LF-FA02,fashion,2,7456.82,2025-10-10 03:10:00,website
aura_beauty,ORD-AURA-000331,aura_beauty_user_0072,AB-SK04,skincare,2,1256.98,2025-02-08 21:59:00,instagram
aura_beauty,ORD-AURA-000013,aura_beauty_user_0138,AB-SK04,skincare,1,1235.63,2025-05-07 23:35:00,shopee
aura_beauty,ORD-AURA-000014,aura_beauty_user_0127,AB-BE02,beauty,3,4829.19,2025-04-23 04:32:00,website
nest_home,ORD-NEST-001512,nest_home_user_0198,NH-HO03,home,2,3636.5,2025-05-09 20:51:00,instagram
loom_fashion,ORD-LOOM-000802,loom_fashion_user_0069,LF-FA05,fashion,2,8645.58,2025-05-02 22:32:00,shopee
loom_fashion,ORD-LOOM-001158,loom_fashion_user_0050,GEN-SK01,skincare,1,758.8,2025-01-15 00:21:00,website
nest_home,ORD-NEST-001786,nest_home_user_0011,NH-FA02,fashion,3,9418.98,2026-04-19 21:24:00,instagram
aura_beauty,ORD-AURA-000142,aura_beauty_user_0192,AB-SK03,skincare,3,2593.38,2026-04-11 09:20:00,shopee
nest_home,ORD-NEST-001843,nest_home_user_0030,NH-FA01,fashion,3,12120.75,2025-02-06 20:07:00,website
loom_fashion,ORD-LOOM-001089,loom_fashion_user_0083,LF-FA04,fashion,3,10732.8,2025-11-29 01:54:00,shopee
nest_home,ORD-NEST-001500,nest_home_user_0129,NH-FA01,fashion,3,15344.46,2025-06-13 22:34:00,website
nest_home,ORD-NEST-001483,nest_home_user_0139,NH-FA02,fashion,1,1021.78,2025-04-29 01:38:00,shopee
loom_fashion,ORD-LOOM-000995,loom_fashion_user_0153,LF-FA04,fashion,3,10558.26,2025-08-21 20:17:00,website
nest_home,ORD-NEST-001748,nest_home_user_0041,NH-HO02,home,3,11668.47,2025-07-10 19:26:00,shopee
nest_home,ORD-NEST-001470,nest_home_user_0148,GEN-SK02,skincare,2,10964.5,2025-11-07 21:11:00,instagram
nest_home,ORD-NEST-001924,nest_home_user_0114,NH-HO02,home,2,7408.64,2025-10-12 05:38:00,shopee
nest_home,ORD-NEST-001443,nest_home_user_0170,NH-HO01,home,1,2978.06,2025-01-03 13:22:00,website
loom_fashion,ORD-LOOM-001338,loom_fashion_user_0056,LF-FA04,fashion,1,4487.52,2025-02-17 22:14:00,website
loom_fashion,ORD-LOOM-001203,loom_fashion_user_0099,LF-FA04,fashion,3,13100.88,2026-04-09 03:46:00,shopee
nest_home,ORD-NEST-001631,nest_home_user_0043,NH-HO03,home,3,7546.08,2025-01-15 05:32:00,shopee
nest_home,ORD-NEST-001697,nest_home_user_0164,NH-FA01,fashion,3,4317.15,2025-09-13 14:36:00,website
loom_fashion,ORD-LOOM-001335,loom_fashion_user_0081,GEN-SK01,skincare,2,7829.4,2025-07-23 16:12:00,shopee
aura_beauty,ORD-AURA-000630,aura_beauty_user_0114,GEN-FA02,fashion,3,8281.08,2025-10-22 08:44:00,shopee
aura_beauty,ORD-AURA-000072,aura_beauty_user_0120,AB-BE03,beauty,1,677.62,2025-07-28 10:34:00,shopee
nest_home,ORD-NEST-001967,nest_home_user_0194,NH-FA02,fashion,1,5235.57,2025-12-22 09:15:00,shopee
nest_home,ORD-NEST-001805,nest_home_user_0083,NH-HO02,home,2,6505.38,2025-02-09 22:08:00,instagram
loom_fashion,ORD-LOOM-001332,loom_fashion_user_0017,LF-FA03,fashion,1,1717.58,2025-03-25 17:06:00,website
nest_home,ORD-NEST-001447,nest_home_user_0145,NH-HO01,home,2,10517.1,2025-11-02 09:11:00,shopee
loom_fashion,ORD-LOOM-001313,loom_fashion_user_0082,GEN-SK01,skincare,1,4386.75,2025-03-18 20:09:00,website
loom_fashion,ORD-LOOM-000904,loom_fashion_user_0075,LF-FA01,fashion,2,4478.78,2025-11-22 11:03:00,shopee
aura_beauty,ORD-AURA-000695,aura_beauty_user_0046,AB-BE01,beauty,1,1962.34,2025-05-08 18:40:00,instagram
loom_fashion,ORD-LOOM-001080,loom_fashion_user_0020,LF-FA04,fashion,2,5997.16,2026-02-08 20:41:00,website
loom_fashion,ORD-LOOM-001069,loom_fashion_user_0061,LF-FA01,fashion,1,1558.98,2026-01-21 19:37:00,shopee
nest_home,ORD-NEST-001689,nest_home_user_0095,NH-HO01,home,1,1180.71,2025-05-28 00:14:00,instagram
loom_fashion,ORD-LOOM-000749,loom_fashion_user_0196,LF-FA02,fashion,1,4544.74,2025-04-14 00:39:00,shopee
aura_beauty,ORD-AURA-000434,aura_beauty_user_0166,AB-SK03,skincare,1,559.63,2025-02-03 06:57:00,shopee
aura_beauty,ORD-AURA-000269,aura_beauty_user_0144,AB-BE03,beauty,3,2016.6,2025-03-12 16:13:00,shopee
nest_home,ORD-NEST-001691,nest_home_user_0156,NH-FA02,fashion,1,4326.65,2025-12-22 04:09:00,shopee
nest_home,ORD-NEST-001534,nest_home_user_0177,GEN-SK01,skincare,1,4990.61,2026-03-03 13:01:00,website
loom_fashion,ORD-LOOM-000994,loom_fashion_user_0083,LF-FA01,fashion,2,4585.14,2026-04-21 03:53:00,website
nest_home,ORD-NEST-001863,nest_home_user_0187,NH-FA01,fashion,1,1544.76,2025-04-08 18:12:00,instagram
loom_fashion,ORD-LOOM-000882,loom_fashion_user_0159,LF-FA03,fashion,1,1326.37,2025-05-26 14:10:00,website
aura_beauty,ORD-AURA-000446,aura_beauty_user_0024,AB-BE01,beauty,2,4013.3,2025-03-31 15:02:00,website
aura_beauty,ORD-AURA-000590,aura_beauty_user_0008,AB-BE01,beauty,3,2126.07,2025-01-10 16:40:00,instagram
aura_beauty,ORD-AURA-000410,aura_beauty_user_0069,AB-BE03,beauty,2,1926.64,2025-03-06 23:49:00,instagram
aura_beauty,ORD-AURA-000626,aura_beauty_user_0004,AB-BE02,beauty,3,4793.67,2025-10-28 06:33:00,instagram
aura_beauty,ORD-AURA-000026,aura_beauty_user_0139,AB-BE01,beauty,3,3482.67,2025-12-09 15:13:00,website
loom_fashion,ORD-LOOM-000934,loom_fashion_user_0200,LF-BE02,beauty,2,1688.72,2025-04-01 17:42:00,shopee
loom_fashion,ORD-LOOM-001252,loom_fashion_user_0021,LF-FA01,fashion,2,4867.9,2025-06-10 02:40:00,website
aura_beauty,ORD-AURA-000119,aura_beauty_user_0105,AB-BE01,beauty,3,2818.35,2025-10-10 00:35:00,website
nest_home,ORD-NEST-001516,nest_home_user_0045,NH-HO03,home,2,9976.96,2025-03-07 07:40:00,website
aura_beauty,ORD-AURA-000093,aura_beauty_user_0136,AB-SK02,skincare,2,4690.94,2025-07-08 15:35:00,shopee
nest_home,ORD-NEST-001960,nest_home_user_0011,GEN-SK02,skincare,2,8758.62,2026-03-18 21:10:00,shopee
nest_home,ORD-NEST-001565,nest_home_user_0181,NH-HO01,home,3,1531.56,2025-07-14 02:49:00,shopee
loom_fashion,ORD-LOOM-001180,loom_fashion_user_0079,LF-FA04,fashion,2,9706.82,2025-07-11 12:31:00,website
aura_beauty,ORD-AURA-000391,aura_beauty_user_0168,AB-SK04,skincare,3,4045.86,2025-12-25 07:27:00,website
aura_beauty,ORD-AURA-000365,aura_beauty_user_0126,AB-SK03,skincare,1,1771.45,2025-05-15 21:55:00,instagram
nest_home,ORD-NEST-001935,nest_home_user_0172,NH-FA02,fashion,1,3093.61,2025-05-29 15:01:00,instagram
loom_fashion,ORD-LOOM-001286,loom_fashion_user_0006,GEN-SK01,skincare,2,4975.06,2026-04-22 16:50:00,website
aura_beauty,ORD-AURA-000203,aura_beauty_user_0160,AB-SK04,skincare,1,950.21,2026-03-02 22:49:00,website
aura_beauty,ORD-AURA-000246,aura_beauty_user_0008,AB-BE03,beauty,2,5684.16,2025-10-16 01:52:00,website
aura_beauty,ORD-AURA-000661,aura_beauty_user_0145,AB-SK02,skincare,3,6482.64,2025-11-20 23:40:00,shopee
aura_beauty,ORD-AURA-000058,aura_beauty_user_0171,AB-BE03,beauty,1,2500.64,2025-06-03 16:19:00,shopee
nest_home,ORD-NEST-001744,nest_home_user_0080,NH-HO04,home,2,10954.08,2025-02-21 11:23:00,website
aura_beauty,ORD-AURA-000440,aura_beauty_user_0145,AB-BE02,beauty,3,4493.07,2025-10-06 15:22:00,instagram
nest_home,ORD-NEST-001950,nest_home_user_0061,GEN-BE01,beauty,2,2641.92,2025-02-27 02:46:00,shopee
loom_fashion,ORD-LOOM-000938,loom_fashion_user_0190,LF-FA01,fashion,3,2650.68,2026-03-05 11:22:00,website
nest_home,ORD-NEST-001641,nest_home_user_0012,NH-HO04,home,1,3808.29,2025-03-12 15:12:00,website
nest_home,ORD-NEST-001494,nest_home_user_0050,NH-HO01,home,2,2044.24,2025-11-12 11:22:00,shopee
nest_home,ORD-NEST-001770,nest_home_user_0193,NH-HO02,home,3,11246.4,2025-11-13 07:53:00,instagram
aura_beauty,ORD-AURA-000060,aura_beauty_user_0054,GEN-FA02,fashion,2,4045.62,2025-01-01 09:18:00,shopee
aura_beauty,ORD-AURA-000298,aura_beauty_user_0098,AB-SK02,skincare,3,9659.22,2025-11-27 13:23:00,shopee
aura_beauty,ORD-AURA-000586,aura_beauty_user_0002,AB-BE03,beauty,3,4537.98,2025-06-11 13:10:00,shopee
aura_beauty,ORD-AURA-000239,aura_beauty_user_0023,AB-SK03,skincare,2,5467.96,2025-10-10 04:39:00,website
aura_beauty,ORD-AURA-000629,aura_beauty_user_0076,AB-SK02,skincare,2,3813.7,2025-10-14 02:32:00,shopee
loom_fashion,ORD-LOOM-000758,loom_fashion_user_0135,LF-FA05,fashion,3,5766.09,2025-11-08 10:16:00,shopee
loom_fashion,ORD-LOOM-001152,loom_fashion_user_0063,LF-FA04,fashion,2,5338.44,2025-02-12 17:42:00,shopee
nest_home,ORD-NEST-001355,nest_home_user_0183,NH-HO02,home,1,1845.49,2025-02-11 09:55:00,shopee
nest_home,ORD-NEST-001446,nest_home_user_0099,NH-HO01,home,2,10651.66,2025-05-08 21:40:00,shopee
loom_fashion,ORD-LOOM-000974,loom_fashion_user_0143,LF-FA04,fashion,3,4959.15,2026-05-01 00:59:00,website
aura_beauty,ORD-AURA-000508,aura_beauty_user_0137,AB-BE02,beauty,2,6367.16,2025-07-16 00:02:00,website
aura_beauty,ORD-AURA-000396,aura_beauty_user_0039,AB-BE01,beauty,2,2951.3,2025-04-20 20:47:00,shopee
nest_home,ORD-NEST-001855,nest_home_user_0146,NH-HO04,home,1,3370.68,2026-02-21 12:49:00,website
aura_beauty,ORD-AURA-000617,aura_beauty_user_0142,AB-BE03,beauty,2,6514.38,2025-07-23 06:26:00,instagram
loom_fashion,ORD-LOOM-001136,loom_fashion_user_0028,GEN-HO01,home,2,1926.62,2025-07-17 06:30:00,shopee
loom_fashion,ORD-LOOM-001232,loom_fashion_user_0183,LF-FA05,fashion,3,8357.82,2025-09-23 18:34:00,website
aura_beauty,ORD-AURA-000162,aura_beauty_user_0017,AB-SK04,skincare,1,2999.86,2025-06-14 19:09:00,website
aura_beauty,ORD-AURA-000143,aura_beauty_user_0070,AB-SK02,skincare,3,8809.32,2025-07-07 16:32:00,website
aura_beauty,ORD-AURA-000228,aura_beauty_user_0112,AB-SK04,skincare,2,3484.94,2026-01-08 11:39:00,shopee
nest_home,ORD-NEST-001504,nest_home_user_0072,NH-FA02,fashion,2,7011.0,2025-06-03 02:03:00,instagram
nest_home,ORD-NEST-001589,nest_home_user_0082,GEN-BE01,beauty,1,3168.24,2026-03-01 15:00:00,shopee
nest_home,ORD-NEST-001798,nest_home_user_0102,NH-HO04,home,2,2337.58,2025-06-24 17:22:00,website
loom_fashion,ORD-LOOM-000853,loom_fashion_user_0041,LF-FA04,fashion,1,1137.97,2025-01-27 17:11:00,website
aura_beauty,ORD-AURA-000650,aura_beauty_user_0174,GEN-FA02,fashion,2,1108.32,2025-03-04 11:55:00,instagram
aura_beauty,ORD-AURA-000111,aura_beauty_user_0006,AB-SK01,skincare,1,3174.07,2026-03-05 18:37:00,instagram
aura_beauty,ORD-AURA-000662,aura_beauty_user_0059,AB-BE03,beauty,3,4080.51,2025-06-27 15:34:00,website
aura_beauty,ORD-AURA-000696,aura_beauty_user_0173,AB-BE02,beauty,3,2377.29,2025-11-23 18:22:00,shopee
aura_beauty,ORD-AURA-000456,aura_beauty_user_0013,AB-SK01,skincare,2,2425.54,2025-02-25 23:00:00,shopee
loom_fashion,ORD-LOOM-000912,loom_fashion_user_0196,LF-FA03,fashion,1,1590.22,2025-02-10 13:44:00,website
nest_home,ORD-NEST-001708,nest_home_user_0002,NH-HO03,home,3,8168.61,2026-01-23 05:31:00,shopee
loom_fashion,ORD-LOOM-001299,loom_fashion_user_0123,LF-FA02,fashion,3,11417.31,2025-07-08 04:57:00,website
aura_beauty,ORD-AURA-000232,aura_beauty_user_0136,AB-SK03,skincare,2,3467.2,2025-02-09 18:08:00,shopee
loom_fashion,ORD-LOOM-001156,loom_fashion_user_0177,LF-FA05,fashion,3,10596.9,2025-12-04 03:24:00,shopee
nest_home,ORD-NEST-001436,nest_home_user_0063,GEN-BE01,beauty,3,16946.31,2025-07-02 15:01:00,instagram
loom_fashion,ORD-LOOM-001129,loom_fashion_user_0149,LF-FA03,fashion,2,8435.4,2026-02-05 12:25:00,website
aura_beauty,ORD-AURA-000272,aura_beauty_user_0074,AB-SK02,skincare,2,4102.08,2025-04-26 09:49:00,instagram
loom_fashion,ORD-LOOM-000940,loom_fashion_user_0177,LF-FA02,fashion,1,3470.28,2025-10-31 02:58:00,website
aura_beauty,ORD-AURA-000520,aura_beauty_user_0054,AB-SK04,skincare,2,1890.0,2025-10-08 15:58:00,instagram
nest_home,ORD-NEST-001751,nest_home_user_0037,NH-FA02,fashion,1,5092.86,2025-01-18 23:55:00,shopee
aura_beauty,ORD-AURA-000267,aura_beauty_user_0005,AB-BE01,beauty,1,2091.32,2025-12-25 03:12:00,shopee
nest_home,ORD-NEST-001667,nest_home_user_0091,NH-HO04,home,1,1222.31,2025-10-27 05:39:00,instagram
nest_home,ORD-NEST-001628,nest_home_user_0148,NH-HO02,home,1,2717.41,2025-11-12 14:37:00,instagram
